115;Czas trwania:select:1;1h:1;1;9999999
115;Czas trwania:select:1;tygodniowy:4;1;9999999
116;Czas trwania:select:1;1h:1;1;9999999
117;Czas trwania:select:1;1h:1;1;9999999
117;Czas trwania:select:1;2h:2;1;9999999
118;Czas trwania:select:1;1h:1;1;9999999
119;Czas trwania:select:1;1h:1;1;9999999
120;Czas trwania:select:1;1h:1;1;9999999
121;Czas trwania:select:1;1h:1;1;9999999
121;Czas trwania:select:1;5h:3;1;9999999
122;Czas trwania:select:1;1h:1;1;9999999
122;Czas trwania:select:1;5h:3;1;9999999
123;Czas trwania:select:1;1h:1;1;9999999
123;Czas trwania:select:1;5h:3;1;9999999
124;Czas trwania:select:1;1h:1;1;9999999
125;Czas trwania:select:1;1h:1;1;9999999
125;Czas trwania:select:1;10h:5;1;9999999
126;Czas trwania:select:1;1h:1;1;9999999
127;Czas trwania:select:1;1h:1;1;9999999
127;Czas trwania:select:1;10h:5;1;9999999
128;Czas trwania:select:1;1h:1;1;9999999
129;Czas trwania:select:1;1h:1;1;9999999
130;Czas trwania:select:1;1h:1;1;9999999
131;Czas trwania:select:1;1h:1;1;9999999
131;Czas trwania:select:1;5h:3;1;9999999
132;Czas trwania:select:1;1h:1;1;9999999
133;Czas trwania:select:1;1h:1;1;9999999
133;Czas trwania:select:1;tygodniowy:4;1;9999999
134;Czas trwania:select:1;1h:1;1;9999999
134;Czas trwania:select:1;5h:3;1;9999999
135;Czas trwania:select:1;1h:1;1;9999999
135;Czas trwania:select:1;2h:2;1;9999999
136;Czas trwania:select:1;1h:1;1;9999999
137;Czas trwania:select:1;1h:1;1;9999999
138;Czas trwania:select:1;1h:1;1;9999999
139;Czas trwania:select:1;1h:1;1;9999999
140;Czas trwania:select:1;1h:1;1;9999999
140;Czas trwania:select:1;tygodniowy:4;1;9999999
141;Czas trwania:select:1;1h:1;1;9999999
142;Czas trwania:select:1;1h:1;1;9999999
142;Czas trwania:select:1;tygodniowy:4;1;9999999
143;Czas trwania:select:1;1h:1;1;9999999
144;Czas trwania:select:1;1h:1;1;9999999
145;Czas trwania:select:1;1h:1;1;9999999
145;Czas trwania:select:1;tygodniowy:4;1;9999999
146;Czas trwania:select:1;1h:1;1;9999999
146;Czas trwania:select:1;tygodniowy:4;1;9999999
147;Czas trwania:select:1;1h:1;1;9999999
147;Czas trwania:select:1;10h:5;1;9999999
148;Czas trwania:select:1;1h:1;1;9999999
149;Czas trwania:select:1;1h:1;1;9999999
149;Czas trwania:select:1;tygodniowy:4;1;9999999
150;Czas trwania:select:1;1h:1;1;9999999
150;Czas trwania:select:1;tygodniowy:4;1;9999999
151;Czas trwania:select:1;1h:1;1;9999999
151;Czas trwania:select:1;5h:3;1;9999999
152;Czas trwania:select:1;1h:1;1;9999999
152;Czas trwania:select:1;2h:2;1;9999999
153;Czas trwania:select:1;1h:1;1;9999999
154;Czas trwania:select:1;1h:1;1;9999999
154;Czas trwania:select:1;2h:2;1;9999999
155;Czas trwania:select:1;1h:1;1;9999999
155;Czas trwania:select:1;tygodniowy:4;1;9999999
156;Czas trwania:select:1;1h:1;1;9999999
156;Czas trwania:select:1;2h:2;1;9999999
157;Czas trwania:select:1;1h:1;1;9999999
157;Czas trwania:select:1;5h:3;1;9999999
158;Czas trwania:select:1;1h:1;1;9999999
159;Czas trwania:select:1;1h:1;1;9999999
159;Czas trwania:select:1;10h:5;1;9999999
160;Czas trwania:select:1;1h:1;1;9999999
161;Czas trwania:select:1;1h:1;1;9999999
162;Czas trwania:select:1;1h:1;1;9999999
163;Czas trwania:select:1;1h:1;1;9999999
164;Czas trwania:select:1;1h:1;1;9999999
164;Czas trwania:select:1;10h:5;1;9999999
165;Czas trwania:select:1;1h:1;1;9999999
166;Czas trwania:select:1;1h:1;1;9999999
167;Czas trwania:select:1;1h:1;1;9999999
168;Czas trwania:select:1;1h:1;1;9999999
168;Czas trwania:select:1;tygodniowy:4;1;9999999
169;Czas trwania:select:1;1h:1;1;9999999
169;Czas trwania:select:1;5h:3;1;9999999
170;Czas trwania:select:1;1h:1;1;9999999
170;Czas trwania:select:1;tygodniowy:4;1;9999999
171;Czas trwania:select:1;1h:1;1;9999999
171;Czas trwania:select:1;2h:2;1;9999999
172;Czas trwania:select:1;1h:1;1;9999999
172;Czas trwania:select:1;2h:2;1;9999999
173;Czas trwania:select:1;1h:1;1;9999999
174;Czas trwania:select:1;1h:1;1;9999999
174;Czas trwania:select:1;10h:5;1;9999999
175;Czas trwania:select:1;1h:1;1;9999999
175;Czas trwania:select:1;2h:2;1;9999999
176;Czas trwania:select:1;1h:1;1;9999999
177;Czas trwania:select:1;1h:1;1;9999999
178;Czas trwania:select:1;1h:1;1;9999999
178;Czas trwania:select:1;2h:2;1;9999999
179;Czas trwania:select:1;1h:1;1;9999999
180;Czas trwania:select:1;1h:1;1;9999999
180;Czas trwania:select:1;tygodniowy:4;1;9999999
181;Czas trwania:select:1;1h:1;1;9999999
182;Czas trwania:select:1;1h:1;1;9999999
182;Czas trwania:select:1;10h:5;1;9999999
183;Czas trwania:select:1;1h:1;1;9999999
183;Czas trwania:select:1;10h:5;1;9999999
184;Czas trwania:select:1;1h:1;1;9999999
185;Czas trwania:select:1;1h:1;1;9999999
186;Czas trwania:select:1;1h:1;1;9999999
186;Czas trwania:select:1;2h:2;1;9999999
187;Czas trwania:select:1;1h:1;1;9999999
187;Czas trwania:select:1;tygodniowy:4;1;9999999
188;Czas trwania:select:1;1h:1;1;9999999
189;Czas trwania:select:1;1h:1;1;9999999
189;Czas trwania:select:1;5h:3;1;9999999
190;Czas trwania:select:1;1h:1;1;9999999
190;Czas trwania:select:1;5h:3;1;9999999
191;Czas trwania:select:1;1h:1;1;9999999
192;Czas trwania:select:1;1h:1;1;9999999
193;Czas trwania:select:1;1h:1;1;9999999
194;Czas trwania:select:1;1h:1;1;9999999
195;Czas trwania:select:1;1h:1;1;9999999
195;Czas trwania:select:1;2h:2;1;9999999
196;Czas trwania:select:1;1h:1;1;9999999
196;Czas trwania:select:1;2h:2;1;9999999
197;Czas trwania:select:1;1h:1;1;9999999
197;Czas trwania:select:1;10h:5;1;9999999
198;Czas trwania:select:1;1h:1;1;9999999
198;Czas trwania:select:1;5h:3;1;9999999
199;Czas trwania:select:1;1h:1;1;9999999
200;Czas trwania:select:1;1h:1;1;9999999
201;Czas trwania:select:1;1h:1;1;9999999
202;Czas trwania:select:1;1h:1;1;9999999
203;Czas trwania:select:1;1h:1;1;9999999
203;Czas trwania:select:1;tygodniowy:4;1;9999999
204;Czas trwania:select:1;1h:1;1;9999999
204;Czas trwania:select:1;5h:3;1;9999999
205;Czas trwania:select:1;1h:1;1;9999999
205;Czas trwania:select:1;10h:5;1;9999999
206;Czas trwania:select:1;1h:1;1;9999999
207;Czas trwania:select:1;1h:1;1;9999999
207;Czas trwania:select:1;10h:5;1;9999999
208;Czas trwania:select:1;1h:1;1;9999999
208;Czas trwania:select:1;tygodniowy:4;1;9999999
209;Czas trwania:select:1;1h:1;1;9999999
210;Czas trwania:select:1;1h:1;1;9999999
210;Czas trwania:select:1;tygodniowy:4;1;9999999
211;Czas trwania:select:1;1h:1;1;9999999
211;Czas trwania:select:1;10h:5;1;9999999
212;Czas trwania:select:1;1h:1;1;9999999
213;Czas trwania:select:1;1h:1;1;9999999
214;Czas trwania:select:1;1h:1;1;9999999
214;Czas trwania:select:1;10h:5;1;9999999
215;Czas trwania:select:1;1h:1;1;9999999
215;Czas trwania:select:1;2h:2;1;9999999
216;Czas trwania:select:1;1h:1;1;9999999
217;Czas trwania:select:1;1h:1;1;9999999
218;Czas trwania:select:1;1h:1;1;9999999
219;Czas trwania:select:1;1h:1;1;9999999
220;Czas trwania:select:1;1h:1;1;9999999
220;Czas trwania:select:1;2h:2;1;9999999
221;Czas trwania:select:1;1h:1;1;9999999
222;Czas trwania:select:1;1h:1;1;9999999
222;Czas trwania:select:1;10h:5;1;9999999
223;Czas trwania:select:1;1h:1;1;9999999
224;Czas trwania:select:1;1h:1;1;9999999
225;Czas trwania:select:1;1h:1;1;9999999
226;Czas trwania:select:1;1h:1;1;9999999
226;Czas trwania:select:1;10h:5;1;9999999
227;Czas trwania:select:1;1h:1;1;9999999
227;Czas trwania:select:1;10h:5;1;9999999
228;Czas trwania:select:1;1h:1;1;9999999
228;Czas trwania:select:1;2h:2;1;9999999
229;Czas trwania:select:1;1h:1;1;9999999
229;Czas trwania:select:1;2h:2;1;9999999
230;Czas trwania:select:1;1h:1;1;9999999
230;Czas trwania:select:1;5h:3;1;9999999
231;Czas trwania:select:1;1h:1;1;9999999
231;Czas trwania:select:1;10h:5;1;9999999
232;Czas trwania:select:1;1h:1;1;9999999
232;Czas trwania:select:1;2h:2;1;9999999
233;Czas trwania:select:1;1h:1;1;9999999
233;Czas trwania:select:1;2h:2;1;9999999
234;Czas trwania:select:1;1h:1;1;9999999
234;Czas trwania:select:1;tygodniowy:4;1;9999999
235;Czas trwania:select:1;1h:1;1;9999999
236;Czas trwania:select:1;1h:1;1;9999999
237;Czas trwania:select:1;1h:1;1;9999999
237;Czas trwania:select:1;tygodniowy:4;1;9999999
238;Czas trwania:select:1;1h:1;1;9999999
239;Czas trwania:select:1;1h:1;1;9999999
239;Czas trwania:select:1;5h:3;1;9999999
240;Czas trwania:select:1;1h:1;1;9999999
241;Czas trwania:select:1;1h:1;1;9999999
242;Czas trwania:select:1;1h:1;1;9999999
242;Czas trwania:select:1;10h:5;1;9999999
243;Czas trwania:select:1;1h:1;1;9999999
243;Czas trwania:select:1;10h:5;1;9999999
244;Czas trwania:select:1;1h:1;1;9999999
244;Czas trwania:select:1;5h:3;1;9999999
245;Czas trwania:select:1;1h:1;1;9999999
246;Czas trwania:select:1;1h:1;1;9999999
247;Czas trwania:select:1;1h:1;1;9999999
248;Czas trwania:select:1;1h:1;1;9999999
248;Czas trwania:select:1;tygodniowy:4;1;9999999
249;Czas trwania:select:1;1h:1;1;9999999
250;Czas trwania:select:1;1h:1;1;9999999
251;Czas trwania:select:1;1h:1;1;9999999
251;Czas trwania:select:1;2h:2;1;9999999
252;Czas trwania:select:1;1h:1;1;9999999
252;Czas trwania:select:1;2h:2;1;9999999
253;Czas trwania:select:1;1h:1;1;9999999
254;Czas trwania:select:1;1h:1;1;9999999
254;Czas trwania:select:1;10h:5;1;9999999
255;Czas trwania:select:1;1h:1;1;9999999
256;Czas trwania:select:1;1h:1;1;9999999
256;Czas trwania:select:1;10h:5;1;9999999
257;Czas trwania:select:1;1h:1;1;9999999
257;Czas trwania:select:1;10h:5;1;9999999
258;Czas trwania:select:1;1h:1;1;9999999
259;Czas trwania:select:1;1h:1;1;9999999
259;Czas trwania:select:1;10h:5;1;9999999
260;Czas trwania:select:1;1h:1;1;9999999
260;Czas trwania:select:1;5h:3;1;9999999
261;Czas trwania:select:1;1h:1;1;9999999
262;Czas trwania:select:1;1h:1;1;9999999
262;Czas trwania:select:1;10h:5;1;9999999
263;Czas trwania:select:1;1h:1;1;9999999
264;Czas trwania:select:1;1h:1;1;9999999
265;Czas trwania:select:1;1h:1;1;9999999
265;Czas trwania:select:1;tygodniowy:4;1;9999999
266;Czas trwania:select:1;1h:1;1;9999999
266;Czas trwania:select:1;10h:5;1;9999999
267;Czas trwania:select:1;1h:1;1;9999999
267;Czas trwania:select:1;10h:5;1;9999999
268;Czas trwania:select:1;1h:1;1;9999999
269;Czas trwania:select:1;1h:1;1;9999999
270;Czas trwania:select:1;1h:1;1;9999999
271;Czas trwania:select:1;1h:1;1;9999999
271;Czas trwania:select:1;10h:5;1;9999999
272;Czas trwania:select:1;1h:1;1;9999999
273;Czas trwania:select:1;1h:1;1;9999999
274;Czas trwania:select:1;1h:1;1;9999999
275;Czas trwania:select:1;1h:1;1;9999999
276;Czas trwania:select:1;1h:1;1;9999999
277;Czas trwania:select:1;1h:1;1;9999999
277;Czas trwania:select:1;2h:2;1;9999999
278;Czas trwania:select:1;1h:1;1;9999999
279;Czas trwania:select:1;1h:1;1;9999999
279;Czas trwania:select:1;5h:3;1;9999999
280;Czas trwania:select:1;1h:1;1;9999999
281;Czas trwania:select:1;1h:1;1;9999999
282;Czas trwania:select:1;1h:1;1;9999999
282;Czas trwania:select:1;5h:3;1;9999999
283;Czas trwania:select:1;1h:1;1;9999999
284;Czas trwania:select:1;1h:1;1;9999999
285;Czas trwania:select:1;1h:1;1;9999999
285;Czas trwania:select:1;2h:2;1;9999999
286;Czas trwania:select:1;1h:1;1;9999999
287;Czas trwania:select:1;1h:1;1;9999999
287;Czas trwania:select:1;tygodniowy:4;1;9999999
288;Czas trwania:select:1;1h:1;1;9999999
289;Czas trwania:select:1;1h:1;1;9999999
290;Czas trwania:select:1;1h:1;1;9999999
291;Czas trwania:select:1;1h:1;1;9999999
291;Czas trwania:select:1;10h:5;1;9999999
292;Czas trwania:select:1;1h:1;1;9999999
292;Czas trwania:select:1;tygodniowy:4;1;9999999
293;Czas trwania:select:1;1h:1;1;9999999
294;Czas trwania:select:1;1h:1;1;9999999
295;Czas trwania:select:1;1h:1;1;9999999
296;Czas trwania:select:1;1h:1;1;9999999
297;Czas trwania:select:1;1h:1;1;9999999
297;Czas trwania:select:1;2h:2;1;9999999
298;Czas trwania:select:1;1h:1;1;9999999
299;Czas trwania:select:1;1h:1;1;9999999
300;Czas trwania:select:1;1h:1;1;9999999
300;Czas trwania:select:1;10h:5;1;9999999
301;Czas trwania:select:1;1h:1;1;9999999
301;Czas trwania:select:1;10h:5;1;9999999
302;Czas trwania:select:1;1h:1;1;9999999
302;Czas trwania:select:1;tygodniowy:4;1;9999999
303;Czas trwania:select:1;1h:1;1;9999999
304;Czas trwania:select:1;1h:1;1;9999999
304;Czas trwania:select:1;2h:2;1;9999999
305;Czas trwania:select:1;1h:1;1;9999999
306;Czas trwania:select:1;1h:1;1;9999999
306;Czas trwania:select:1;10h:5;1;9999999
307;Czas trwania:select:1;1h:1;1;9999999
307;Czas trwania:select:1;2h:2;1;9999999
308;Czas trwania:select:1;1h:1;1;9999999
309;Czas trwania:select:1;1h:1;1;9999999
309;Czas trwania:select:1;tygodniowy:4;1;9999999
310;Czas trwania:select:1;1h:1;1;9999999
311;Czas trwania:select:1;1h:1;1;9999999
312;Czas trwania:select:1;1h:1;1;9999999
312;Czas trwania:select:1;5h:3;1;9999999
313;Czas trwania:select:1;1h:1;1;9999999
314;Czas trwania:select:1;1h:1;1;9999999
314;Czas trwania:select:1;10h:5;1;9999999
315;Czas trwania:select:1;1h:1;1;9999999
316;Czas trwania:select:1;1h:1;1;9999999
316;Czas trwania:select:1;2h:2;1;9999999
317;Czas trwania:select:1;1h:1;1;9999999
318;Czas trwania:select:1;1h:1;1;9999999
319;Czas trwania:select:1;1h:1;1;9999999
319;Czas trwania:select:1;2h:2;1;9999999
320;Czas trwania:select:1;1h:1;1;9999999
320;Czas trwania:select:1;5h:3;1;9999999
321;Czas trwania:select:1;1h:1;1;9999999
321;Czas trwania:select:1;tygodniowy:4;1;9999999
322;Czas trwania:select:1;1h:1;1;9999999
323;Czas trwania:select:1;1h:1;1;9999999
323;Czas trwania:select:1;5h:3;1;9999999
324;Czas trwania:select:1;1h:1;1;9999999
324;Czas trwania:select:1;tygodniowy:4;1;9999999
325;Czas trwania:select:1;1h:1;1;9999999
326;Czas trwania:select:1;1h:1;1;9999999
327;Czas trwania:select:1;1h:1;1;9999999
327;Czas trwania:select:1;2h:2;1;9999999
328;Czas trwania:select:1;1h:1;1;9999999
328;Czas trwania:select:1;tygodniowy:4;1;9999999
329;Czas trwania:select:1;1h:1;1;9999999
330;Czas trwania:select:1;1h:1;1;9999999
331;Czas trwania:select:1;1h:1;1;9999999
331;Czas trwania:select:1;5h:3;1;9999999
332;Czas trwania:select:1;1h:1;1;9999999
332;Czas trwania:select:1;tygodniowy:4;1;9999999
333;Czas trwania:select:1;1h:1;1;9999999
334;Czas trwania:select:1;1h:1;1;9999999
334;Czas trwania:select:1;5h:3;1;9999999
335;Czas trwania:select:1;1h:1;1;9999999
336;Czas trwania:select:1;1h:1;1;9999999
337;Czas trwania:select:1;1h:1;1;9999999
338;Czas trwania:select:1;1h:1;1;9999999
338;Czas trwania:select:1;5h:3;1;9999999
339;Czas trwania:select:1;1h:1;1;9999999
340;Czas trwania:select:1;1h:1;1;9999999
341;Czas trwania:select:1;1h:1;1;9999999
342;Czas trwania:select:1;1h:1;1;9999999
342;Czas trwania:select:1;10h:5;1;9999999
343;Czas trwania:select:1;1h:1;1;9999999
343;Czas trwania:select:1;5h:3;1;9999999
344;Czas trwania:select:1;1h:1;1;9999999
345;Czas trwania:select:1;1h:1;1;9999999
345;Czas trwania:select:1;10h:5;1;9999999
346;Czas trwania:select:1;1h:1;1;9999999
347;Czas trwania:select:1;1h:1;1;9999999
347;Czas trwania:select:1;tygodniowy:4;1;9999999
348;Czas trwania:select:1;1h:1;1;9999999
348;Czas trwania:select:1;10h:5;1;9999999
349;Czas trwania:select:1;1h:1;1;9999999
350;Czas trwania:select:1;1h:1;1;9999999
351;Czas trwania:select:1;1h:1;1;9999999
351;Czas trwania:select:1;2h:2;1;9999999
352;Czas trwania:select:1;1h:1;1;9999999
352;Czas trwania:select:1;2h:2;1;9999999
353;Czas trwania:select:1;1h:1;1;9999999
353;Czas trwania:select:1;5h:3;1;9999999
354;Czas trwania:select:1;1h:1;1;9999999
355;Czas trwania:select:1;1h:1;1;9999999
356;Czas trwania:select:1;1h:1;1;9999999
357;Czas trwania:select:1;1h:1;1;9999999
358;Czas trwania:select:1;1h:1;1;9999999
359;Czas trwania:select:1;1h:1;1;9999999
359;Czas trwania:select:1;2h:2;1;9999999
360;Czas trwania:select:1;1h:1;1;9999999
361;Czas trwania:select:1;1h:1;1;9999999
362;Czas trwania:select:1;1h:1;1;9999999
363;Czas trwania:select:1;1h:1;1;9999999
363;Czas trwania:select:1;5h:3;1;9999999
364;Czas trwania:select:1;1h:1;1;9999999
364;Czas trwania:select:1;5h:3;1;9999999
365;Czas trwania:select:1;1h:1;1;9999999
366;Czas trwania:select:1;1h:1;1;9999999
366;Czas trwania:select:1;tygodniowy:4;1;9999999
367;Czas trwania:select:1;1h:1;1;9999999
367;Czas trwania:select:1;tygodniowy:4;1;9999999
368;Czas trwania:select:1;1h:1;1;9999999
368;Czas trwania:select:1;10h:5;1;9999999
369;Czas trwania:select:1;1h:1;1;9999999
369;Czas trwania:select:1;10h:5;1;9999999
370;Czas trwania:select:1;1h:1;1;9999999
371;Czas trwania:select:1;1h:1;1;9999999
372;Czas trwania:select:1;1h:1;1;9999999
373;Czas trwania:select:1;1h:1;1;9999999
374;Czas trwania:select:1;1h:1;1;9999999
375;Czas trwania:select:1;1h:1;1;9999999
375;Czas trwania:select:1;10h:5;1;9999999
376;Czas trwania:select:1;1h:1;1;9999999
377;Czas trwania:select:1;1h:1;1;9999999
378;Czas trwania:select:1;1h:1;1;9999999
378;Czas trwania:select:1;tygodniowy:4;1;9999999
379;Czas trwania:select:1;1h:1;1;9999999
380;Czas trwania:select:1;1h:1;1;9999999
381;Czas trwania:select:1;1h:1;1;9999999
382;Czas trwania:select:1;1h:1;1;9999999
383;Czas trwania:select:1;1h:1;1;9999999
383;Czas trwania:select:1;10h:5;1;9999999
384;Czas trwania:select:1;1h:1;1;9999999
384;Czas trwania:select:1;2h:2;1;9999999
385;Czas trwania:select:1;1h:1;1;9999999
386;Czas trwania:select:1;1h:1;1;9999999
387;Czas trwania:select:1;1h:1;1;9999999
387;Czas trwania:select:1;2h:2;1;9999999
