10;Train the Trainer - szkolenie dla TrenerA3w;UsA?ugi;1599.00;1300.00;https://static.szkolenia.com/public/companies/474/2021/thumb/kmstudio_szkolenia_logo-1575287084.png;1;Zakres tematyczny szkoleniaUzyskane umiejÄ?tnoA?ci:precyzyjne i zrozumiaA?e przekazywanie wiedzyciekawe i perswazyjne mA3wieniepoprawne i skuteczne formuA?owanie celA3w i zadaA?ksztaA?towanie u uczÄ?cych siÄ? postawy odpowiedzialnoA?ci za efektegzekwowanie umA3wudzielanie feedbackuodmawianiewyraA1anie prA3A?b i oczekiwaA? we wspA3A?pracy z traineeumiejÄ?tnoA?Ä? ciekawego mA3wieniastosowanie przykA?adA3wkorzystanie z wizualnych elementA3w prezentacjiradzenie sobie z tremÄ?Â Szkolenie skA?ada siÄ? z trzech blokA3w: rola trene;999999;0;10/1/2021;0;0
11;Negocjacje handlowe;UsA?ugi;1599.00;1300.00;https://static.szkolenia.com/public/companies/474/2021/thumb/kmstudio_szkolenia_logo-1575287084.png;1;"Zakres tematyczny szkoleniaNegocjacje to komunikacja, przebiegajÄ?ca w trudnych warunkach: rA3A1nicy zdaA?, wysokiejÂ  stawki i silnych emocji.";999999;0;10/1/2021;0;0
12;Negocjacje w biznesie;UsA?ugi;1599.00;1300.00;https://static.szkolenia.com/public/companies/474/2021/thumb/kmstudio_szkolenia_logo-1575287084.png;1;"Zakres tematyczny szkoleniaNegocjacje to komunikacja, przebiegajÄ?ca w trudnych warunkach: rA3A1nicy zdaA?, wysokiejÂ  stawki i silnych emocji.";999999;0;11/21/2021;0;0
13;Negocjacje zakupowe;UsA?ugi;1599.00;1300.00;https://static.szkolenia.com/public/companies/474/2021/thumb/kmstudio_szkolenia_logo-1575287084.png;1;"Zakres tematyczny szkoleniaNegocjacje to komunikacja, przebiegajÄ?ca w trudnych warunkach: rA3A1nicy zdaA?, wysokiejÂ  stawki i silnych emocji.";999999;0;10/1/2021;0;0
14;Profesjonalna ObsA?uga klienta - standardy sytuacje konfliktowe panowanie  nad emocjami;UsA?ugi;1599.00;1300.00;https://static.szkolenia.com/public/companies/474/2021/thumb/kmstudio_szkolenia_logo-1575287084.png;1;"Zakres tematyczny szkoleniaSzkolenie daje odpowiedAo na takie pytania jak: w jaki sposA3b pogodziÄ? stanowczoA?Ä?i uprzejmoA?Ä? wobec klienta, jak zorganizowaÄ? obsA?ugÄ? w sposA3b systemowy, jak radziÄ? sobie z wA?asnymi trudnymi emocjami pojawiajÄ?cymi siÄ? w kontakcie z klientem, jak stworzyÄ? atmosferÄ? przyjaznÄ? zarA3wno dla pracownikA3w jak i klientA3w, w jaki sposA3b prowadziÄ? rozmowy telefoniczne, jakie kryteria przyjmujÄ? klienci oceniajÄ?c sposA3b ich obsA?ugiwania.";999999;0;10/1/2021;0;0
15;ObsA?uga klienta - standardy sytuacje konfliktowe panowanie nad emocjami;UsA?ugi;1599.00;1300.00;https://static.szkolenia.com/public/companies/474/2021/thumb/kmstudio_szkolenia_logo-1575287084.png;1;"Zakres tematyczny szkoleniaSzkolenie daje odpowiedAo na takie pytania jak: w jaki sposA3b pogodziÄ? stanowczoA?Ä?i uprzejmoA?Ä? wobec klienta, jak zorganizowaÄ? obsA?ugÄ? w sposA3b systemowy, jak radziÄ? sobie z wA?asnymi trudnymi emocjami pojawiajÄ?cymi siÄ? w kontakcie z klientem, jak stworzyÄ? atmosferÄ? przyjaznÄ? zarA3wno dla pracownikA3w jak i klientA3w, w jaki sposA3b prowadziÄ? rozmowy telefoniczne, jakie kryteria przyjmujÄ? klienci oceniajÄ?c sposA3b ich obsA?ugiwania.";999999;0;10/1/2021;0;0
16;SprzedaA1 - techniki i mechanizmy sprzedaA1y w praktyce - skuteczny trening sprzedaA1y;UsA?ugi;1599.00;1300.00;https://static.szkolenia.com/public/companies/474/2021/thumb/kmstudio_szkolenia_logo-1575287084.png;1;Zakres tematyczny szkoleniaSzkolenie ma na celu zapoznanie UczestnikA3w z procesem sprzedaA1y od momentu przygotowania i planu do momentu zakoA?czenia transakcji.;999999;0;10/1/2021;0;0
17;SprzedaA1 konsultacyjna - techniki i mechanizmy sprzedaA1y;UsA?ugi;1599.00;1300.00;https://static.szkolenia.com/public/companies/474/2021/thumb/kmstudio_szkolenia_logo-1575287084.png;1;Zakres tematyczny szkoleniaSzkolenie ma na celu zapoznanie UczestnikA3w z procesem sprzedaA1y od momentu przygotowania i planu do momentu zakoA?czenia transakcji.;999999;0;10/1/2021;0;0
18;SprzedaA1 i obsA?uga klienta przez telefon;UsA?ugi;1599.00;1300.00;https://static.szkolenia.com/public/companies/474/2021/thumb/kmstudio_szkolenia_logo-1575287084.png;1;"Zakres tematyczny szkoleniaSzkolenieÂ  obejmuje takie zagadnienia jak: identyfikacja klientA3w, pierwszy kontakt, analiza potrzeb, prezentacja oferty, negocjacje, wybrane techniki finalizacji transakcji, sposoby budowania i utrzymywania przyjaznych kontaktA3w z klientami.";999999;0;10/1/2021;0;0
19;7 kompetencji zarzÄ?dzania zespoA?em;UsA?ugi;2300.10;1870.00;https://static.szkolenia.com/public/companies/1333/1361/thumb/langasgroup_orange_final-1591204612.png;1;"Jak efektywne sÄ? zespoA?y, a jakie mogA?yby byÄ??Jak wyposaA1yÄ? menedA1erA3w w kluczowe kompetencje a zespoA?om daÄ? dobrych menedA1erA3w?Zapraszamy na dwudniowy warsztat, ktA3ry z jednej strony wspiera menedA1erA3w w odnalezieniu siÄ? w kluczowej roli, a z drugiej strony pokazuje skuteczne rozwiÄ?zania dla najczÄ?A?ciej pojawiajÄ?cych siÄ? dylematA3w w zarzÄ?dzaniu ludAomi, ktA3re moA1na napotkaÄ? podczasÂ  wspA3A?pracy z zespoA?em.";999999;0;10/1/2021;0;0
20;SprzedaA1 doradcza dla (i do) inA1ynierA3w;UsA?ugi;2300.10;1870.00;https://static.szkolenia.com/public/companies/1333/1361/thumb/langasgroup_orange_final-1591204612.png;1;BranA1a techniczna rzÄ?dzi siÄ? swoimi prawami â?? nie znosi bujdy i niefachowoA?ci.;999999;0;10/1/2021;0;0
21;"Controlling sprzedaA1y OSIÄ?GAJ MAKSYMALNY ZYSK, OKREA?L DYNAMIKÄ˜ SPRZEDAA»Y, WYKORZYSTAJ NOWOCZESNE NARZÄ˜DZIA CONTROLLINGU";UsA?ugi;1562.10;1270.00;https://static.szkolenia.com/public/companies/1333/1361/thumb/langasgroup_orange_final-1591204612.png;1;"Z badaA? Instytutu Gallupa wynika, iA1 przygotowanie procesu sprzedaA1y na podstawie wiarygodnych informacji stanowi aA1 w 60% o sukcesiei wysokoA?ci sprzedaA1y.";999999;0;10/1/2021;0;0
22;SprzedaA1 ekspercka w branA1y finansowej;UsA?ugi;2669.10;2170.00;https://static.szkolenia.com/public/companies/1333/1361/thumb/langasgroup_orange_final-1591204612.png;1;SprzedaA1 w branA1y finansowej nie naleA1y do najprostszych zadaA?.;999999;0;10/1/2021;0;0
23;SprzedaA1 doradcza dla (i do) inA1ynierA3w;UsA?ugi;2300.10;1870.00;https://static.szkolenia.com/public/companies/1333/1361/thumb/langasgroup_orange_final-1591204612.png;1;BranA1a techniczna rzÄ?dzi siÄ? swoimi prawami â?? nie znosi bujdy i niefachowoA?ci.;999999;0;10/1/2021;0;0
24;SprzedaA1 ekspercka w branA1y finansowej;UsA?ugi;2669.10;2170.00;https://static.szkolenia.com/public/companies/1333/1361/thumb/langasgroup_orange_final-1591204612.png;1;SprzedaA1 w branA1y finansowej nie naleA1y do najprostszych zadaA?.;999999;0;10/1/2021;0;0
25;Reklamacje w przewozie i spedycji â?? wA?Ä?cznie z nowelizacjÄ? 2021 r.;UsA?ugi;650.00;528.46;https://static.szkolenia.com/public/companies/646/2058/thumb/evenea_kompetea-1570446911.png;1;"Adresaci szkolenia:Â Szkolenie dedykowane jest nadawcom przesyA?ek (producentom, dostawcom i sprzedawcom), pracownikom dziaA?A3w transportu i logistyki, przewoAonikom oraz spedytorom.";999999;0;10/1/2021;0;0
26;SzkoA?a Copywritingu z PawA?em Tkaczykiem;UsA?ugi;1270.00;1032.52;https://static.szkolenia.com/public/companies/1333/1361/thumb/langasgroup_orange_final-1591204612.png;1;TysiÄ?ce firm zabiega w tej samej chwili o uwagÄ? Twoich klientA3w.;999999;0;10/1/2021;0;0
27;Skuteczny handlowiec - jak budowaÄ? wartoA?Ä? i efektywnie sprzedawaÄ??;UsA?ugi;1709.70;1390.00;https://static.szkolenia.com/public/companies/366/372/thumb/skuteczny-szef-2-1607501492.png;1;"<br>Chcesz wiedzieÄ? co robiÄ?, aby Twoi handlowcy sprzedawali wiÄ?cejâ??Chcesz by byli proaktywni i Â systematycznie zdobywali klientA3wâ??Â Szkolenie ""Skuteczny handlowiec - jak budowaÄ? wartoA?Ä? i efektywnie sprzedawaÄ??"" to aktywny trening, ktA3ry dostarcza niezbÄ?dnych narzÄ?dzi i technik w pracy kaA1dego handlowca.";999999;0;10/1/2021;0;0
28;EFEKTYWNE TECHNIKI SPRZEDAA»Y;UsA?ugi;971.70;790.00;https://static.szkolenia.com/public/companies/366/372/thumb/skuteczny-szef-2-1607501492.png;1;"<br>Szkolenie EFEKTYWNE TECHNIKI SPRZEDAA»Y pokaA1e, jak skutecznie sprzedawaÄ? i zwiÄ?kszyÄ? efektywnoA?Ä? swoich dziaA?aA? handlowych.";999999;0;10/1/2021;0;0
29;Skuteczna sprzedaA1 telefoniczna jak sprzedawaÄ? i prezentowaÄ? produkty?;UsA?ugi;971.70;790.00;https://static.szkolenia.com/public/companies/366/372/thumb/skuteczny-szef-2-1607501492.png;1;<br>SKUTECZNY HANDLOWIEC - jak budowaÄ? wartoA?Ä? i efektywnie sprzedawaÄ??<br>;999999;1;10/1/2021;194.34;20
30;Skuteczna sprzedaA1 telefoniczna   jak sprzedawaÄ? i prezentowaÄ? produkty?;UsA?ugi;971.70;790.00;https://static.szkolenia.com/public/companies/366/372/thumb/skuteczny-szef-2-1607501492.png;1;"<br>Szkolenie SKUTECZNY HANDLOWIEC<br>Â Szkolenie to jest idealne dlaÂ  pracownikA3w, ktA3rzy kontaktujÄ? siÄ? i sprzedajÄ? produkty czy usA?ugi przez telefon.";999999;0;10/1/2021;0;0
31;"ObsA?uga trudnego klienta  Szkolenie zdalne, on-line";UsA?ugi;848.70;690.00;https://static.szkolenia.com/public/companies/366/372/thumb/skuteczny-szef-2-1607501492.png;1;"<br>Szkolenie â??Profesjonalna obsA?uga trudnego klientaâ?? pokazuje Twoim pracownikom, jak komunikowaÄ? siÄ? w trudnych sytuacjach i jak radziÄ? sobie ze stresem zwiÄ?zanym z obsA?ugÄ? trudnego klienta.";999999;0;10/1/2021;0;0
32;ZarzÄ?dzanie zespoA?em sprzedaA1owym;UsA?ugi;848.70;690.00;https://static.szkolenia.com/public/companies/366/372/thumb/skuteczny-szef-2-1607501492.png;1;"<br>Szkolenie ZARZÄ?DZANIE ZESPOAEM SPRZEDAA»OWYM - jak kierowaÄ? handlowcami i motywowaÄ? ich, by osiÄ?gali cele skierowane jest do osA3b odpowiedzialnych za zwiÄ?kszenie sprzedaA1y w firmie.";999999;0;10/1/2021;0;0
33;Szkolenie Content Marketing;UsA?ugi;1832.70;1490.00;https://static.szkolenia.com/public/companies/18/209/thumb/logo_na_szkolenia_com-1593524851.png;1;W trakcie 2-dniowego szkolenia Content Marketing zapoznasz siÄ? z elementami niezbÄ?dnymi do zbudowania skutecznej strategii marketingu treA?ci.;999999;0;10/1/2021;0;0
34;Negocjacje i trudne rozmowy o cenie;UsA?ugi;400.00;400.00;https://static.szkolenia.com/public/companies/2888/43632/thumb/logo_wsb_poziom-1610543126.jpg;1;"Opis szkoleniaSprzedaA1 siÄ? zmieniA?a, A?wiat siÄ? zmieniA? i nic juA1 nie bÄ?dzie takie, jak byA?o.";999999;0;10/1/2021;0;0
35;Techniki sprzedaA1y B2B - szkolenie online;UsA?ugi;350.00;350.00;https://static.szkolenia.com/public/companies/2888/43640/thumb/logo_wsb_poziom-1610619609.jpg;1;"Opis szkoleniaWiele osA3b chce coA? sprzedaÄ? - normalne, na tym polega biznes.";999999;0;10/1/2021;0;0
36;Szkolenie Digital Marketing;UsA?ugi;300.00;243.90;https://static.szkolenia.com/public/companies/18/209/thumb/logo_na_szkolenia_com-1593524851.png;1;"Szkolenie Digital Marketing ma charakter przekrojowy i w czasie 2 dni wprowadzi CiÄ? w A?wiat najwaA1niejszych czÄ?A?ci digital marketingu â?? reklamÄ? display i mobile, social media, content marketing, wideo, search engine marketing (SEM), e-mail marketing.";999999;1;10/1/2021;60.0;20
37;"Techniki sprzedaA1y B2C, czyli customer experience w praktyce";UsA?ugi;2829.00;2300.00;https://static.szkolenia.com/public/companies/2888/43647/thumb/logo_wsb_poziom-1610625214.jpg;1;"Opis szkoleniaWspA3A?czesny handel to nie tylko A?adny sklep czy mnogoA?Ä? ofert, to przede wszystkim nadzwyczajna obsA?uga klienta, a o tÄ? doA?Ä? Â  Â  Â  Â  Â  Â  trudno, kiedy mamy do czynienia ze wspA3A?czesnym klientem, ktA3ry jest bardzo wymagajÄ?cy, roszczeniowy i wszystkowiedzÄ?cy.";999999;0;10/1/2021;0;0
38;Incoterms 2020 a zarzÄ?dzanie ryzykiem umA3w i transportu.;UsA?ugi;340.00;340.00;https://static.szkolenia.com/public/companies/1312/1339/thumb/logo_atl-achievement-through-learning-sp-z-oo-1557488380.jpg;1;"Zakres tematyczny szkoleniaÂ SzczegA3A?owe informacje uzyskacie PaA?stwo pod nr telefonu:22 853 35 23, tel.";999999;0;10/1/2021;0;0
39;SZKOLENIE ON-LINE: Skuteczna sprzedaA1 przez LinkedIn;UsA?ugi;848.70;690.00;https://static.szkolenia.com/public/companies/36/36/thumb/logo_avenhansen-sp-z-oo-1557487728.jpg;1;Skuteczna sprzedaA1 przez LinkedIn to adaptacja wiedzy sprzedaA1owej do nowego kanaA?u sprzedaA1y.;999999;0;10/1/2021;0;0
40;Efektywna obsA?uga trudnego i wymagajÄ?cego klienta.;UsA?ugi;725.70;590.00;https://static.szkolenia.com/public/companies/1312/1339/thumb/logo_atl-achievement-through-learning-sp-z-oo-1557488380.jpg;1;Zakres tematyczny szkolenia.;999999;0;10/1/2021;0;0
41;Efektywny pracownik dziaA?u obsA?ugi klienta  w firmie spedycyjnej.;UsA?ugi;1389.90;1130.00;https://static.szkolenia.com/public/companies/1312/1339/thumb/logo_atl-achievement-through-learning-sp-z-oo-1557488380.jpg;1;Zakres tematyczny szkolenia.;999999;0;10/1/2021;0;0
42;Ryzyka w transporcie i spedycji oraz sposoby ich ograniczania.;UsA?ugi;1389.90;1130.00;https://static.szkolenia.com/public/companies/1312/1339/thumb/logo_atl-achievement-through-learning-sp-z-oo-1557488380.jpg;1;"Zakres tematyczny szkoleniaSzczegA3A?owe informacje uzyskacie PaA?stwo pod nr telefonu:22 853 35 23, tel.";999999;0;10/1/2021;0;0
43;SZKOLENIE ON-LINE: Od NIE do TAK w procesie sprzedaA1y;UsA?ugi;848.70;690.00;https://static.szkolenia.com/public/companies/36/36/thumb/logo_avenhansen-sp-z-oo-1557487728.jpg;1;"Cel szkolenia:Wzmocnienie staA?ej efektywnoA?ci sprzedaA1owej uczestnikA3w warsztatu ze szczegA3lnym uwzglÄ?dnieniem umiejÄ?tnoA?ci radzenia sobie z uprzedzeniem, obawÄ?, czy obiekcjÄ? Klienta na rA3A1nych etapach procesu sprzedaA1y.";999999;0;10/1/2021;0;0
44;SZKOLENIE ON-LINE: Zadowolony klient-efektywny proces obsA?ugi na odlegA?oA?Ä?;UsA?ugi;1451.40;1180.00;https://static.szkolenia.com/public/companies/36/36/thumb/logo_avenhansen-sp-z-oo-1557487728.jpg;1;Szkolenie polecamy dla:Szkolenie skierowane jest dla pracownikA3w dziaA?A3w obsA?ugi kontaktujÄ?cych siÄ? z klientem na odlegA?oA?Ä?Cel szkolenia:Wzmocnienie biznesowej efektywnoA?ci uczestnikA3w warsztatu ze szczegA3lnym uwzglÄ?dnieniem wzmacniania i budowania zadowolenia oraz lojalnoA?ci KlientA3w w procesie kontaktu na odlegA?oA?Ä?.;999999;0;10/1/2021;0;0
45;Tworzenie oficjalnej korespondencji biznesowej i urzÄ?dowej;UsA?ugi;1451.40;1180.00;https://static.szkolenia.com/public/companies/371/427/thumb/logo_wik-consulting-1557487982.jpg;1;Cele szkolenia:Szkolenie ma za zadanie przybliA1yÄ? uczestnikom zasady tworzenia pism zgodnie ze schematami funkcjonujÄ?cymi w Polsce a takA1e zgodnie z uzusem jÄ?zykowym oraz zasadami jÄ?zyka polskiego.;999999;0;10/1/2021;0;0
46;Etykieta logistyczna GS1;UsA?ugi;984.00;800.00;https://static.szkolenia.com/public/companies/2854/2067/thumb/gs1-logo2-1612795031.png;1;"O szkoleniu:Â Proponowane szkolenie jest szkoleniem podstawowym, ale dostarcza kompendium wiedzy na temat zasad poprawnego wdraA1ania systemA3w identyfikacji iÂ gromadzenia danych wÂ standardach GS1 oraz wymagaA? sieci handlowych.";999999;0;11/21/2021;0;0
47;Szkolenie z TaA?cA3w Animacyjnych ONLINE;UsA?ugi;129.00;104.88;https://static.szkolenia.com/public/companies/2874/2073/thumb/unnamed-1602505146.jpg;1;"Szkolenie z TaA?cA3w Animacyjnych!Poznaj mnA3stwo szalonych i energicznych ukA?adA3w tanecznych i bA?yszcz na kaA1dej imprezie! Od taA?cA3w dla dzieci po taA?ce fitness i dla dorosA?ych - to wszystko bÄ?dzie! Nie tylko nauczysz siÄ? kilkunastu ciekawych ukA?adA3w, ale rA3wnieA1 zdradzimy, jak samemu tworzyÄ? dobre choreografie animacyjne.";999999;0;11/21/2021;0;0
48;Szkolenie Social media - wizerunek marki i budowanie spoA?ecznoA?ci;UsA?ugi;119.00;96.75;https://static.szkolenia.com/public/companies/18/209/thumb/logo_na_szkolenia_com-1593524851.png;1;"Szkolenie Social media â?? wizerunek marki i budowanie spoA?ecznoA?ci skierowane jest do osA3b, ktA3re budujÄ? markÄ? firmy lub markÄ? osobistÄ?.";999999;0;10/1/2021;0;0
49;7 kompetencji zarzÄ?dzania zespoA?em;UsA?ugi;3444.00;2800.00;https://static.szkolenia.com/public/companies/1333/1361/thumb/langasgroup_orange_final-1591204612.png;1;"ZARZÄ?DZANIE, PRODUKCJAÂ Jak efektywne sÄ? zespoA?y, a jakie mogA?ybyÂ  byÄ??Jak wyposaA1yÄ? menedA1erA3w w kluczowe kompetencje a zespoA?om daÄ? dobrych menedA1erA3w?Zapraszamy na warsztat, ktA3ry z jednej strony wspiera menedA1erA3w w odnalezieniu siÄ? w kluczowej roli, a z drugiej strony pokazuje skuteczne rozwiÄ?zania dla najczÄ?A?ciej pojawiajÄ?cych siÄ? dylematA3w w zarzÄ?dzaniu ludAomi, ktA3re moA1na napotkaÄ? podczasÂ  wspA3A?pracy z zespoA?em.";999999;1;10/1/2021;688.80;20
50;Zatwierdzenie procesu produkcyjnego i wyrobu (PPA) wg VDA 2 2020 - szkolenie online;UsA?ugi;1193.10;970.00;https://static.szkolenia.com/public/companies/359/365/thumb/logo_tqmsoft-sp-z-oo-sp-k-1557487945.jpg;1;"Program szkolenia:Cel i zakres zastosowania procedury akceptacji procesu produkcyjnego i wyrobu PPAAnaliza rA3A1nic pomiÄ?dzy VDA2 2020 i VDA2 2012RozpoczÄ?cie procedury PPAProcesy specjalne:Â  Â  Â  Â  Â  Â oÂ Â Â  Zastosowanie wielu krokA3wÂ  Â  Â  Â  Â  Â oÂ Â Â  MaA?e serieÂ  Â  Â  Â  Â  Â oÂ Â Â  PostÄ?powanie z wariantami wyrobuPlanowanie i uzgodnienia w zakresie PPA Agreement ( grupy wyrobA3w, warianty, kroki, rekwalifikacja)KolejnoA?Ä? realizacji procedury PPAWykonanie procedury PPA (akceptacja procesu produkcyjnego/ produ";999999;0;10/1/2021;0;0
51;"Content Marketing: Jak zbudowaÄ? wizerunek, pozyskaÄ? nowe leady i zwiÄ?kszyÄ? sprzedaA1  przy pomocy atrakcyjnych treA?ci ";UsA?ugi;2078.70;1690.00;https://static.szkolenia.com/public/companies/673/683/thumb/logo_osrodek-edukacyjny-forum-anna-hoffmann-1557488091.jpg;1;"Adresaci:Â * Â Osoby pracujÄ?ce w dziaA?ach komunikacji, marketingu i public relations w firmach, instytucjach i organizacjach* Â SpecjaliA?ci Social Media i Content MarketingÂ * Â Dziennikarze, redaktorzy (dzienniki, tygodniki, portale internetowe, radio, telewizja)* Â Dziennikarze firmowi (magazyny firmowe, internet, intranet, newslettery.";999999;0;10/1/2021;0;0
52;"Visual Storytelling: Jak opowiadaÄ? historie, ktA3re skutecznie wypromujÄ? urzÄ?dy i instytucje publiczne";UsA?ugi;688.80;560.00;https://static.szkolenia.com/public/companies/673/683/thumb/logo_osrodek-edukacyjny-forum-anna-hoffmann-1557488091.jpg;1;"MogÄ? siÄ? skoncentrowaÄ? zaledwie przez 8 sekund, najczÄ?A?ciej tylko skanujÄ? strony internetowe i oglÄ?dajÄ? wideo na Youtube, a jeA?li juA1 coA? czytajÄ? to gA?A3wnie tytuA?y.";999999;0;10/1/2021;0;0
53;Lean Manufacturing w praktyce - szkolenie online;UsA?ugi;688.80;560.00;https://static.szkolenia.com/public/companies/359/365/thumb/logo_tqmsoft-sp-z-oo-sp-k-1557487945.jpg;1;Zakres tematyczny szkoleniaÂ PROGRAM I Ä?WICZENIA1.;999999;0;10/1/2021;0;0
54;Kompleksowe utrzymanie maszyn - TPM w praktyce;UsA?ugi;1783.50;1450.00;https://static.szkolenia.com/public/companies/359/365/thumb/logo_tqmsoft-sp-z-oo-sp-k-1557487945.jpg;1;Zakres tematyczny szkoleniaModuA? I.;999999;0;10/1/2021;0;0
55;Analiza wad z eksploatacji i zasady wykonywania auditu VDA FFA - szkolenie online;UsA?ugi;1906.50;1550.00;https://static.szkolenia.com/public/companies/359/365/thumb/logo_tqmsoft-sp-z-oo-sp-k-1557487945.jpg;1;Program:DzieA? 1Â 8.;999999;0;10/1/2021;0;0
56;DzieA? z Master Mentorem - Robertem Kroolem;UsA?ugi;2054.10;1670.00;https://static.szkolenia.com/public/companies/1333/2110/thumb/langasgroup_orange_final-1591204612.png;1;"DZIEAƒ Z MENTOREM â?? STRATEGIA, PRZYWA?DZTWOJesteA? wA?aA?cicielem, decydentem, czujesz, A1e spoczywa na Tobie wielka odpowiedzialnoA?Ä?, A1e obecne czasy wymagajÄ? od Ciebie refleksu, odwagi, zimnej krwi i rozsÄ?dku.";999999;1;10/1/2021;410.82;20
