214;Czas trwania:String:1;1h:1;10h:5
215;Czas trwania:String:1;1h:1;
216;Czas trwania:String:1;1h:1;
217;Czas trwania:String:1;1h:1;
218;Czas trwania:String:1;1h:1;
219;Czas trwania:String:1;1h:1;10h:5
220;Czas trwania:String:1;1h:1;
221;Czas trwania:String:1;1h:1;
222;Czas trwania:String:1;1h:1;
223;Czas trwania:String:1;1h:1;
224;Czas trwania:String:1;1h:1;
225;Czas trwania:String:1;1h:1;
226;Czas trwania:String:1;1h:1;
227;Czas trwania:String:1;1h:1;5h:3
228;Czas trwania:String:1;1h:1;5h:3
229;Czas trwania:String:1;1h:1;2h:2
230;Czas trwania:String:1;1h:1;10h:5
231;Czas trwania:String:1;1h:1;
232;Czas trwania:String:1;1h:1;
233;Czas trwania:String:1;1h:1;
234;Czas trwania:String:1;1h:1;
235;Czas trwania:String:1;1h:1;
236;Czas trwania:String:1;1h:1;tygodniowy:4
237;Czas trwania:String:1;1h:1;
238;Czas trwania:String:1;1h:1;tygodniowy:4
239;Czas trwania:String:1;1h:1;
240;Czas trwania:String:1;1h:1;
241;Czas trwania:String:1;1h:1;2h:2
242;Czas trwania:String:1;1h:1;5h:3
243;Czas trwania:String:1;1h:1;
244;Czas trwania:String:1;1h:1;
245;Czas trwania:String:1;1h:1;10h:5
246;Czas trwania:String:1;1h:1;tygodniowy:4
247;Czas trwania:String:1;1h:1;tygodniowy:4
248;Czas trwania:String:1;1h:1;
249;Czas trwania:String:1;1h:1;
250;Czas trwania:String:1;1h:1;
251;Czas trwania:String:1;1h:1;
252;Czas trwania:String:1;1h:1;10h:5
253;Czas trwania:String:1;1h:1;
254;Czas trwania:String:1;1h:1;5h:3
255;Czas trwania:String:1;1h:1;
256;Czas trwania:String:1;1h:1;
257;Czas trwania:String:1;1h:1;tygodniowy:4
258;Czas trwania:String:1;1h:1;
259;Czas trwania:String:1;1h:1;2h:2
260;Czas trwania:String:1;1h:1;2h:2
261;Czas trwania:String:1;1h:1;
262;Czas trwania:String:1;1h:1;5h:3
263;Czas trwania:String:1;1h:1;
264;Czas trwania:String:1;1h:1;
265;Czas trwania:String:1;1h:1;
266;Czas trwania:String:1;1h:1;2h:2
267;Czas trwania:String:1;1h:1;
268;Czas trwania:String:1;1h:1;
269;Czas trwania:String:1;1h:1;
270;Czas trwania:String:1;1h:1;
271;Czas trwania:String:1;1h:1;
272;Czas trwania:String:1;1h:1;
273;Czas trwania:String:1;1h:1;
274;Czas trwania:String:1;1h:1;
275;Czas trwania:String:1;1h:1;
276;Czas trwania:String:1;1h:1;tygodniowy:4
277;Czas trwania:String:1;1h:1;5h:3
278;Czas trwania:String:1;1h:1;
279;Czas trwania:String:1;1h:1;
280;Czas trwania:String:1;1h:1;
281;Czas trwania:String:1;1h:1;
282;Czas trwania:String:1;1h:1;
283;Czas trwania:String:1;1h:1;
284;Czas trwania:String:1;1h:1;
285;Czas trwania:String:1;1h:1;
286;Czas trwania:String:1;1h:1;
287;Czas trwania:String:1;1h:1;tygodniowy:4
288;Czas trwania:String:1;1h:1;
289;Czas trwania:String:1;1h:1;
290;Czas trwania:String:1;1h:1;
291;Czas trwania:String:1;1h:1;tygodniowy:4
292;Czas trwania:String:1;1h:1;
293;Czas trwania:String:1;1h:1;
294;Czas trwania:String:1;1h:1;
295;Czas trwania:String:1;1h:1;
296;Czas trwania:String:1;1h:1;
297;Czas trwania:String:1;1h:1;
298;Czas trwania:String:1;1h:1;
299;Czas trwania:String:1;1h:1;5h:3
300;Czas trwania:String:1;1h:1;
301;Czas trwania:String:1;1h:1;
302;Czas trwania:String:1;1h:1;
303;Czas trwania:String:1;1h:1;
304;Czas trwania:String:1;1h:1;
305;Czas trwania:String:1;1h:1;tygodniowy:4
306;Czas trwania:String:1;1h:1;5h:3
307;Czas trwania:String:1;1h:1;
308;Czas trwania:String:1;1h:1;
309;Czas trwania:String:1;1h:1;tygodniowy:4
310;Czas trwania:String:1;1h:1;
311;Czas trwania:String:1;1h:1;
312;Czas trwania:String:1;1h:1;10h:5
313;Czas trwania:String:1;1h:1;2h:2
314;Czas trwania:String:1;1h:1;
315;Czas trwania:String:1;1h:1;10h:5
316;Czas trwania:String:1;1h:1;
317;Czas trwania:String:1;1h:1;
318;Czas trwania:String:1;1h:1;5h:3
319;Czas trwania:String:1;1h:1;
320;Czas trwania:String:1;1h:1;
321;Czas trwania:String:1;1h:1;10h:5
322;Czas trwania:String:1;1h:1;
323;Czas trwania:String:1;1h:1;
324;Czas trwania:String:1;1h:1;
325;Czas trwania:String:1;1h:1;
326;Czas trwania:String:1;1h:1;
327;Czas trwania:String:1;1h:1;
328;Czas trwania:String:1;1h:1;
329;Czas trwania:String:1;1h:1;
330;Czas trwania:String:1;1h:1;
331;Czas trwania:String:1;1h:1;10h:5
332;Czas trwania:String:1;1h:1;5h:3
333;Czas trwania:String:1;1h:1;
334;Czas trwania:String:1;1h:1;
335;Czas trwania:String:1;1h:1;
336;Czas trwania:String:1;1h:1;
337;Czas trwania:String:1;1h:1;
338;Czas trwania:String:1;1h:1;
339;Czas trwania:String:1;1h:1;
340;Czas trwania:String:1;1h:1;
341;Czas trwania:String:1;1h:1;
342;Czas trwania:String:1;1h:1;tygodniowy:4
343;Czas trwania:String:1;1h:1;5h:3
344;Czas trwania:String:1;1h:1;
345;Czas trwania:String:1;1h:1;2h:2
346;Czas trwania:String:1;1h:1;10h:5
347;Czas trwania:String:1;1h:1;
348;Czas trwania:String:1;1h:1;
349;Czas trwania:String:1;1h:1;5h:3
350;Czas trwania:String:1;1h:1;10h:5
351;Czas trwania:String:1;1h:1;10h:5
352;Czas trwania:String:1;1h:1;10h:5
353;Czas trwania:String:1;1h:1;
354;Czas trwania:String:1;1h:1;
355;Czas trwania:String:1;1h:1;
356;Czas trwania:String:1;1h:1;
357;Czas trwania:String:1;1h:1;
358;Czas trwania:String:1;1h:1;
359;Czas trwania:String:1;1h:1;10h:5
360;Czas trwania:String:1;1h:1;tygodniowy:4
361;Czas trwania:String:1;1h:1;
362;Czas trwania:String:1;1h:1;
363;Czas trwania:String:1;1h:1;
364;Czas trwania:String:1;1h:1;
365;Czas trwania:String:1;1h:1;
366;Czas trwania:String:1;1h:1;
367;Czas trwania:String:1;1h:1;
368;Czas trwania:String:1;1h:1;
369;Czas trwania:String:1;1h:1;5h:3
370;Czas trwania:String:1;1h:1;
371;Czas trwania:String:1;1h:1;10h:5
372;Czas trwania:String:1;1h:1;10h:5
373;Czas trwania:String:1;1h:1;
374;Czas trwania:String:1;1h:1;2h:2
375;Czas trwania:String:1;1h:1;
376;Czas trwania:String:1;1h:1;10h:5
377;Czas trwania:String:1;1h:1;
378;Czas trwania:String:1;1h:1;
379;Czas trwania:String:1;1h:1;
380;Czas trwania:String:1;1h:1;5h:3
381;Czas trwania:String:1;1h:1;
382;Czas trwania:String:1;1h:1;
383;Czas trwania:String:1;1h:1;
384;Czas trwania:String:1;1h:1;
385;Czas trwania:String:1;1h:1;
386;Czas trwania:String:1;1h:1;
387;Czas trwania:String:1;1h:1;2h:2
388;Czas trwania:String:1;1h:1;
389;Czas trwania:String:1;1h:1;
390;Czas trwania:String:1;1h:1;5h:3
391;Czas trwania:String:1;1h:1;2h:2
392;Czas trwania:String:1;1h:1;
393;Czas trwania:String:1;1h:1;2h:2
394;Czas trwania:String:1;1h:1;
395;Czas trwania:String:1;1h:1;
396;Czas trwania:String:1;1h:1;
397;Czas trwania:String:1;1h:1;
398;Czas trwania:String:1;1h:1;
399;Czas trwania:String:1;1h:1;2h:2
400;Czas trwania:String:1;1h:1;tygodniowy:4
401;Czas trwania:String:1;1h:1;
402;Czas trwania:String:1;1h:1;
403;Czas trwania:String:1;1h:1;
404;Czas trwania:String:1;1h:1;
405;Czas trwania:String:1;1h:1;
406;Czas trwania:String:1;1h:1;
407;Czas trwania:String:1;1h:1;2h:2
408;Czas trwania:String:1;1h:1;
409;Czas trwania:String:1;1h:1;
410;Czas trwania:String:1;1h:1;
411;Czas trwania:String:1;1h:1;
412;Czas trwania:String:1;1h:1;
413;Czas trwania:String:1;1h:1;
414;Czas trwania:String:1;1h:1;2h:2
415;Czas trwania:String:1;1h:1;
416;Czas trwania:String:1;1h:1;
417;Czas trwania:String:1;1h:1;
418;Czas trwania:String:1;1h:1;5h:3
419;Czas trwania:String:1;1h:1;
420;Czas trwania:String:1;1h:1;10h:5
421;Czas trwania:String:1;1h:1;
422;Czas trwania:String:1;1h:1;
423;Czas trwania:String:1;1h:1;
424;Czas trwania:String:1;1h:1;
425;Czas trwania:String:1;1h:1;tygodniowy:4
426;Czas trwania:String:1;1h:1;5h:3
427;Czas trwania:String:1;1h:1;tygodniowy:4
428;Czas trwania:String:1;1h:1;
429;Czas trwania:String:1;1h:1;
430;Czas trwania:String:1;1h:1;
431;Czas trwania:String:1;1h:1;
432;Czas trwania:String:1;1h:1;
433;Czas trwania:String:1;1h:1;10h:5
434;Czas trwania:String:1;1h:1;
435;Czas trwania:String:1;1h:1;
436;Czas trwania:String:1;1h:1;
437;Czas trwania:String:1;1h:1;
438;Czas trwania:String:1;1h:1;10h:5
439;Czas trwania:String:1;1h:1;
440;Czas trwania:String:1;1h:1;10h:5
441;Czas trwania:String:1;1h:1;
442;Czas trwania:String:1;1h:1;
443;Czas trwania:String:1;1h:1;
444;Czas trwania:String:1;1h:1;5h:3
445;Czas trwania:String:1;1h:1;
446;Czas trwania:String:1;1h:1;tygodniowy:4
447;Czas trwania:String:1;1h:1;
448;Czas trwania:String:1;1h:1;
449;Czas trwania:String:1;1h:1;2h:2
450;Czas trwania:String:1;1h:1;
451;Czas trwania:String:1;1h:1;
452;Czas trwania:String:1;1h:1;
453;Czas trwania:String:1;1h:1;
454;Czas trwania:String:1;1h:1;
455;Czas trwania:String:1;1h:1;5h:3
456;Czas trwania:String:1;1h:1;
457;Czas trwania:String:1;1h:1;
458;Czas trwania:String:1;1h:1;
459;Czas trwania:String:1;1h:1;
460;Czas trwania:String:1;1h:1;
461;Czas trwania:String:1;1h:1;
462;Czas trwania:String:1;1h:1;
463;Czas trwania:String:1;1h:1;2h:2
464;Czas trwania:String:1;1h:1;
465;Czas trwania:String:1;1h:1;
466;Czas trwania:String:1;1h:1;
467;Czas trwania:String:1;1h:1;
468;Czas trwania:String:1;1h:1;
469;Czas trwania:String:1;1h:1;
470;Czas trwania:String:1;1h:1;5h:3
471;Czas trwania:String:1;1h:1;
472;Czas trwania:String:1;1h:1;
473;Czas trwania:String:1;1h:1;
474;Czas trwania:String:1;1h:1;
475;Czas trwania:String:1;1h:1;
476;Czas trwania:String:1;1h:1;tygodniowy:4
477;Czas trwania:String:1;1h:1;
478;Czas trwania:String:1;1h:1;10h:5
479;Czas trwania:String:1;1h:1;
480;Czas trwania:String:1;1h:1;
481;Czas trwania:String:1;1h:1;
482;Czas trwania:String:1;1h:1;
483;Czas trwania:String:1;1h:1;
484;Czas trwania:String:1;1h:1;2h:2
485;Czas trwania:String:1;1h:1;
486;Czas trwania:String:1;1h:1;
487;Czas trwania:String:1;1h:1;
488;Czas trwania:String:1;1h:1;
489;Czas trwania:String:1;1h:1;
490;Czas trwania:String:1;1h:1;2h:2
491;Czas trwania:String:1;1h:1;
492;Czas trwania:String:1;1h:1;
493;Czas trwania:String:1;1h:1;
494;Czas trwania:String:1;1h:1;
495;Czas trwania:String:1;1h:1;
496;Czas trwania:String:1;1h:1;
497;Czas trwania:String:1;1h:1;2h:2
498;Czas trwania:String:1;1h:1;
499;Czas trwania:String:1;1h:1;
500;Czas trwania:String:1;1h:1;
501;Czas trwania:String:1;1h:1;
502;Czas trwania:String:1;1h:1;
503;Czas trwania:String:1;1h:1;
504;Czas trwania:String:1;1h:1;
505;Czas trwania:String:1;1h:1;2h:2
506;Czas trwania:String:1;1h:1;
507;Czas trwania:String:1;1h:1;5h:3
508;Czas trwania:String:1;1h:1;
509;Czas trwania:String:1;1h:1;5h:3
510;Czas trwania:String:1;1h:1;
511;Czas trwania:String:1;1h:1;10h:5
512;Czas trwania:String:1;1h:1;
513;Czas trwania:String:1;1h:1;10h:5
514;Czas trwania:String:1;1h:1;
515;Czas trwania:String:1;1h:1;5h:3
516;Czas trwania:String:1;1h:1;2h:2
517;Czas trwania:String:1;1h:1;
518;Czas trwania:String:1;1h:1;
519;Czas trwania:String:1;1h:1;5h:3
520;Czas trwania:String:1;1h:1;
521;Czas trwania:String:1;1h:1;
522;Czas trwania:String:1;1h:1;5h:3
523;Czas trwania:String:1;1h:1;
524;Czas trwania:String:1;1h:1;
525;Czas trwania:String:1;1h:1;5h:3
526;Czas trwania:String:1;1h:1;
527;Czas trwania:String:1;1h:1;
528;Czas trwania:String:1;1h:1;
529;Czas trwania:String:1;1h:1;
530;Czas trwania:String:1;1h:1;2h:2
531;Czas trwania:String:1;1h:1;
532;Czas trwania:String:1;1h:1;
533;Czas trwania:String:1;1h:1;
534;Czas trwania:String:1;1h:1;
535;Czas trwania:String:1;1h:1;
536;Czas trwania:String:1;1h:1;
537;Czas trwania:String:1;1h:1;tygodniowy:4
538;Czas trwania:String:1;1h:1;10h:5
539;Czas trwania:String:1;1h:1;
540;Czas trwania:String:1;1h:1;10h:5
541;Czas trwania:String:1;1h:1;10h:5
542;Czas trwania:String:1;1h:1;tygodniowy:4
543;Czas trwania:String:1;1h:1;
544;Czas trwania:String:1;1h:1;
