10;Train the Trainer - szkolenie dla Trenerów;Usługi;1599.00;1300.00;https://static.szkolenia.com/public/companies/474/2021/thumb/kmstudio_szkolenia_logo-1575287084.png;1;Zakres tematyczny szkoleniaUzyskane umiejętności:precyzyjne i zrozumiałe przekazywanie wiedzyciekawe i perswazyjne mówieniepoprawne i skuteczne formułowanie celów i zadańkształtowanie u uczących się postawy odpowiedzialności za efektegzekwowanie umówudzielanie feedbackuodmawianiewyrażanie próśb i oczekiwań we współpracy z traineeumiejętność ciekawego mówieniastosowanie przykładówkorzystanie z wizualnych elementów prezentacjiradzenie sobie z tremą Szkolenie składa się z trzech bloków: rola trene;999999;0;2021-10-01;0;0
11;Negocjacje handlowe;Usługi;1599.00;1300.00;https://static.szkolenia.com/public/companies/474/2021/thumb/kmstudio_szkolenia_logo-1575287084.png;1;Zakres tematyczny szkoleniaNegocjacje to komunikacja, przebiegająca w trudnych warunkach: różnicy zdań, wysokiej  stawki i silnych emocji.;999999;0;2021-10-01;0;0
12;Negocjacje w biznesie;Usługi;1599.00;1300.00;https://static.szkolenia.com/public/companies/474/2021/thumb/kmstudio_szkolenia_logo-1575287084.png;1;Zakres tematyczny szkoleniaNegocjacje to komunikacja, przebiegająca w trudnych warunkach: różnicy zdań, wysokiej  stawki i silnych emocji.;999999;0;2021-11-21;0;0
13;Negocjacje zakupowe;Usługi;1599.00;1300.00;https://static.szkolenia.com/public/companies/474/2021/thumb/kmstudio_szkolenia_logo-1575287084.png;1;Zakres tematyczny szkoleniaNegocjacje to komunikacja, przebiegająca w trudnych warunkach: różnicy zdań, wysokiej  stawki i silnych emocji.;999999;0;2021-10-01;0;0
14;Profesjonalna Obsługa klienta - standardy sytuacje konfliktowe panowanie  nad emocjami;Usługi;1599.00;1300.00;https://static.szkolenia.com/public/companies/474/2021/thumb/kmstudio_szkolenia_logo-1575287084.png;1;Zakres tematyczny szkoleniaSzkolenie daje odpowiedź na takie pytania jak: w jaki sposób pogodzić stanowczośći uprzejmość wobec klienta, jak zorganizować obsługę w sposób systemowy, jak radzić sobie z własnymi trudnymi emocjami pojawiającymi się w kontakcie z klientem, jak stworzyć atmosferę przyjazną zarówno dla pracowników jak i klientów, w jaki sposób prowadzić rozmowy telefoniczne, jakie kryteria przyjmują klienci oceniając sposób ich obsługiwania.;999999;0;2021-10-01;0;0
15;Obsługa klienta - standardy sytuacje konfliktowe panowanie nad emocjami;Usługi;1599.00;1300.00;https://static.szkolenia.com/public/companies/474/2021/thumb/kmstudio_szkolenia_logo-1575287084.png;1;Zakres tematyczny szkoleniaSzkolenie daje odpowiedź na takie pytania jak: w jaki sposób pogodzić stanowczośći uprzejmość wobec klienta, jak zorganizować obsługę w sposób systemowy, jak radzić sobie z własnymi trudnymi emocjami pojawiającymi się w kontakcie z klientem, jak stworzyć atmosferę przyjazną zarówno dla pracowników jak i klientów, w jaki sposób prowadzić rozmowy telefoniczne, jakie kryteria przyjmują klienci oceniając sposób ich obsługiwania.;999999;0;2021-10-01;0;0
16;Sprzedaż - techniki i mechanizmy sprzedaży w praktyce - skuteczny trening sprzedaży;Usługi;1599.00;1300.00;https://static.szkolenia.com/public/companies/474/2021/thumb/kmstudio_szkolenia_logo-1575287084.png;1;Zakres tematyczny szkoleniaSzkolenie ma na celu zapoznanie Uczestników z procesem sprzedaży od momentu przygotowania i planu do momentu zakończenia transakcji.;999999;0;2021-10-01;0;0
17;Sprzedaż konsultacyjna - techniki i mechanizmy sprzedaży;Usługi;1599.00;1300.00;https://static.szkolenia.com/public/companies/474/2021/thumb/kmstudio_szkolenia_logo-1575287084.png;1;Zakres tematyczny szkoleniaSzkolenie ma na celu zapoznanie Uczestników z procesem sprzedaży od momentu przygotowania i planu do momentu zakończenia transakcji.;999999;0;2021-10-01;0;0
18;Sprzedaż i obsługa klienta przez telefon;Usługi;1599.00;1300.00;https://static.szkolenia.com/public/companies/474/2021/thumb/kmstudio_szkolenia_logo-1575287084.png;1;Zakres tematyczny szkoleniaSzkolenie  obejmuje takie zagadnienia jak: identyfikacja klientów, pierwszy kontakt, analiza potrzeb, prezentacja oferty, negocjacje, wybrane techniki finalizacji transakcji, sposoby budowania i utrzymywania przyjaznych kontaktów z klientami.;999999;0;2021-10-01;0;0
19;7 kompetencji zarządzania zespołem;Usługi;2300.10;1870.00;https://static.szkolenia.com/public/companies/1333/1361/thumb/langasgroup_orange_final-1591204612.png;1;Jak efektywne są zespoły, a jakie mogłyby być?Jak wyposażyć menedżerów w kluczowe kompetencje a zespołom dać dobrych menedżerów?Zapraszamy na dwudniowy warsztat, który z jednej strony wspiera menedżerów w odnalezieniu się w kluczowej roli, a z drugiej strony pokazuje skuteczne rozwiązania dla najczęściej pojawiających się dylematów w zarządzaniu ludźmi, które można napotkać podczas  współpracy z zespołem.;999999;0;2021-10-01;0;0
20;Sprzedaż doradcza dla (i do) inżynierów;Usługi;2300.10;1870.00;https://static.szkolenia.com/public/companies/1333/1361/thumb/langasgroup_orange_final-1591204612.png;1;Branża techniczna rządzi się swoimi prawami – nie znosi bujdy i niefachowości.;999999;0;2021-10-01;0;0
21;Controlling sprzedaży OSIĄGAJ MAKSYMALNY ZYSK, OKREŚL DYNAMIKĘ SPRZEDAŻY, WYKORZYSTAJ NOWOCZESNE NARZĘDZIA CONTROLLINGU;Usługi;1562.10;1270.00;https://static.szkolenia.com/public/companies/1333/1361/thumb/langasgroup_orange_final-1591204612.png;1;Z badań Instytutu Gallupa wynika, iż przygotowanie procesu sprzedaży na podstawie wiarygodnych informacji stanowi aż w 60% o sukcesiei wysokości sprzedaży.;999999;0;2021-10-01;0;0
22;Sprzedaż ekspercka w branży finansowej;Usługi;2669.10;2170.00;https://static.szkolenia.com/public/companies/1333/1361/thumb/langasgroup_orange_final-1591204612.png;1;Sprzedaż w branży finansowej nie należy do najprostszych zadań.;999999;0;2021-10-01;0;0
23;Sprzedaż doradcza dla (i do) inżynierów;Usługi;2300.10;1870.00;https://static.szkolenia.com/public/companies/1333/1361/thumb/langasgroup_orange_final-1591204612.png;1;Branża techniczna rządzi się swoimi prawami – nie znosi bujdy i niefachowości.;999999;0;2021-10-01;0;0
24;Sprzedaż ekspercka w branży finansowej;Usługi;2669.10;2170.00;https://static.szkolenia.com/public/companies/1333/1361/thumb/langasgroup_orange_final-1591204612.png;1;Sprzedaż w branży finansowej nie należy do najprostszych zadań.;999999;0;2021-10-01;0;0
25;Reklamacje w przewozie i spedycji – włącznie z nowelizacją 2021 r.;Usługi;650.00;528.46;https://static.szkolenia.com/public/companies/646/2058/thumb/evenea_kompetea-1570446911.png;1;Adresaci szkolenia: Szkolenie dedykowane jest nadawcom przesyłek (producentom, dostawcom i sprzedawcom), pracownikom działów transportu i logistyki, przewoźnikom oraz spedytorom.;999999;0;2021-10-01;0;0
26;Szkoła Copywritingu z Pawłem Tkaczykiem;Usługi;1270.00;1032.52;https://static.szkolenia.com/public/companies/1333/1361/thumb/langasgroup_orange_final-1591204612.png;1;Tysiące firm zabiega w tej samej chwili o uwagę Twoich klientów.;999999;0;2021-10-01;0;0
27;Skuteczny handlowiec - jak budować wartość i efektywnie sprzedawać?;Usługi;1709.70;1390.00;https://static.szkolenia.com/public/companies/366/372/thumb/skuteczny-szef-2-1607501492.png;1;<br>Chcesz wiedzieć co robić, aby Twoi handlowcy sprzedawali więcej❓Chcesz by byli proaktywni i  systematycznie zdobywali klientów❓ Szkolenie "Skuteczny handlowiec - jak budować wartość i efektywnie sprzedawać?" to aktywny trening, który dostarcza niezbędnych narzędzi i technik w pracy każdego handlowca.;999999;0;2021-10-01;0;0
28;EFEKTYWNE TECHNIKI SPRZEDAŻY;Usługi;971.70;790.00;https://static.szkolenia.com/public/companies/366/372/thumb/skuteczny-szef-2-1607501492.png;1;<br>Szkolenie EFEKTYWNE TECHNIKI SPRZEDAŻY pokaże, jak skutecznie sprzedawać i zwiększyć efektywność swoich działań handlowych.;999999;0;2021-10-01;0;0
29;Skuteczna sprzedaż telefoniczna jak sprzedawać i prezentować produkty?;Usługi;971.70;790.00;https://static.szkolenia.com/public/companies/366/372/thumb/skuteczny-szef-2-1607501492.png;1;<br>SKUTECZNY HANDLOWIEC - jak budować wartość i efektywnie sprzedawać?<br>;999999;1;2021-10-01;194.34000000000003;20
30;Skuteczna sprzedaż telefoniczna   jak sprzedawać i prezentować produkty?;Usługi;971.70;790.00;https://static.szkolenia.com/public/companies/366/372/thumb/skuteczny-szef-2-1607501492.png;1;<br>Szkolenie SKUTECZNY HANDLOWIEC<br> Szkolenie to jest idealne dla  pracowników, którzy kontaktują się i sprzedają produkty czy usługi przez telefon.;999999;0;2021-10-01;0;0
31;Obsługa trudnego klienta  Szkolenie zdalne, on-line;Usługi;848.70;690.00;https://static.szkolenia.com/public/companies/366/372/thumb/skuteczny-szef-2-1607501492.png;1;<br>Szkolenie “Profesjonalna obsługa trudnego klienta” pokazuje Twoim pracownikom, jak komunikować się w trudnych sytuacjach i jak radzić sobie ze stresem związanym z obsługą trudnego klienta.;999999;0;2021-10-01;0;0
32;Zarządzanie zespołem sprzedażowym;Usługi;848.70;690.00;https://static.szkolenia.com/public/companies/366/372/thumb/skuteczny-szef-2-1607501492.png;1;<br>Szkolenie ZARZĄDZANIE ZESPOŁEM SPRZEDAŻOWYM - jak kierować handlowcami i motywować ich, by osiągali cele skierowane jest do osób odpowiedzialnych za zwiększenie sprzedaży w firmie.;999999;0;2021-10-01;0;0
33;Szkolenie Content Marketing;Usługi;1832.70;1490.00;https://static.szkolenia.com/public/companies/18/209/thumb/logo_na_szkolenia_com-1593524851.png;1;W trakcie 2-dniowego szkolenia Content Marketing zapoznasz się z elementami niezbędnymi do zbudowania skutecznej strategii marketingu treści.;999999;0;2021-10-01;0;0
34;Negocjacje i trudne rozmowy o cenie;Usługi;400.00;400.00;https://static.szkolenia.com/public/companies/2888/43632/thumb/logo_wsb_poziom-1610543126.jpg;1;Opis szkoleniaSprzedaż się zmieniła, świat się zmienił i nic już nie będzie takie, jak było.;999999;0;2021-10-01;0;0
35;Techniki sprzedaży B2B - szkolenie online;Usługi;350.00;350.00;https://static.szkolenia.com/public/companies/2888/43640/thumb/logo_wsb_poziom-1610619609.jpg;1;Opis szkoleniaWiele osób chce coś sprzedać - normalne, na tym polega biznes.;999999;0;2021-10-01;0;0
36;Szkolenie Digital Marketing;Usługi;300.00;243.90;https://static.szkolenia.com/public/companies/18/209/thumb/logo_na_szkolenia_com-1593524851.png;1;Szkolenie Digital Marketing ma charakter przekrojowy i w czasie 2 dni wprowadzi Cię w świat najważniejszych części digital marketingu – reklamę display i mobile, social media, content marketing, wideo, search engine marketing (SEM), e-mail marketing.;999999;1;2021-10-01;60.0;20
37;Techniki sprzedaży B2C, czyli customer experience w praktyce;Usługi;2829.00;2300.00;https://static.szkolenia.com/public/companies/2888/43647/thumb/logo_wsb_poziom-1610625214.jpg;1;Opis szkoleniaWspółczesny handel to nie tylko ładny sklep czy mnogość ofert, to przede wszystkim nadzwyczajna obsługa klienta, a o tą dość             trudno, kiedy mamy do czynienia ze współczesnym klientem, który jest bardzo wymagający, roszczeniowy i wszystkowiedzący.;999999;0;2021-10-01;0;0
38;Incoterms 2020 a zarządzanie ryzykiem umów i transportu.;Usługi;340.00;340.00;https://static.szkolenia.com/public/companies/1312/1339/thumb/logo_atl-achievement-through-learning-sp-z-oo-1557488380.jpg;1;Zakres tematyczny szkolenia Szczegółowe informacje uzyskacie Państwo pod nr telefonu:22 853 35 23, tel.;999999;0;2021-10-01;0;0
39;SZKOLENIE ON-LINE: Skuteczna sprzedaż przez LinkedIn;Usługi;848.70;690.00;https://static.szkolenia.com/public/companies/36/36/thumb/logo_avenhansen-sp-z-oo-1557487728.jpg;1;Skuteczna sprzedaż przez LinkedIn to adaptacja wiedzy sprzedażowej do nowego kanału sprzedaży.;999999;0;2021-10-01;0;0
40;Efektywna obsługa trudnego i wymagającego klienta.;Usługi;725.70;590.00;https://static.szkolenia.com/public/companies/1312/1339/thumb/logo_atl-achievement-through-learning-sp-z-oo-1557488380.jpg;1;Zakres tematyczny szkolenia.;999999;0;2021-10-01;0;0
41;Efektywny pracownik działu obsługi klienta  w firmie spedycyjnej.;Usługi;1389.90;1130.00;https://static.szkolenia.com/public/companies/1312/1339/thumb/logo_atl-achievement-through-learning-sp-z-oo-1557488380.jpg;1;Zakres tematyczny szkolenia.;999999;0;2021-10-01;0;0
42;Ryzyka w transporcie i spedycji oraz sposoby ich ograniczania.;Usługi;1389.90;1130.00;https://static.szkolenia.com/public/companies/1312/1339/thumb/logo_atl-achievement-through-learning-sp-z-oo-1557488380.jpg;1;Zakres tematyczny szkoleniaSzczegółowe informacje uzyskacie Państwo pod nr telefonu:22 853 35 23, tel.;999999;0;2021-10-01;0;0
43;SZKOLENIE ON-LINE: Od NIE do TAK w procesie sprzedaży;Usługi;848.70;690.00;https://static.szkolenia.com/public/companies/36/36/thumb/logo_avenhansen-sp-z-oo-1557487728.jpg;1;Cel szkolenia:Wzmocnienie stałej efektywności sprzedażowej uczestników warsztatu ze szczególnym uwzględnieniem umiejętności radzenia sobie z uprzedzeniem, obawą, czy obiekcją Klienta na różnych etapach procesu sprzedaży.;999999;0;2021-10-01;0;0
44;SZKOLENIE ON-LINE: Zadowolony klient-efektywny proces obsługi na odległość;Usługi;1451.40;1180.00;https://static.szkolenia.com/public/companies/36/36/thumb/logo_avenhansen-sp-z-oo-1557487728.jpg;1;Szkolenie polecamy dla:Szkolenie skierowane jest dla pracowników działów obsługi kontaktujących się z klientem na odległośćCel szkolenia:Wzmocnienie biznesowej efektywności uczestników warsztatu ze szczególnym uwzględnieniem wzmacniania i budowania zadowolenia oraz lojalności Klientów w procesie kontaktu na odległość.;999999;0;2021-10-01;0;0
45;Tworzenie oficjalnej korespondencji biznesowej i urzędowej;Usługi;1451.40;1180.00;https://static.szkolenia.com/public/companies/371/427/thumb/logo_wik-consulting-1557487982.jpg;1;Cele szkolenia:Szkolenie ma za zadanie przybliżyć uczestnikom zasady tworzenia pism zgodnie ze schematami funkcjonującymi w Polsce a także zgodnie z uzusem językowym oraz zasadami języka polskiego.;999999;0;2021-10-01;0;0
46;Etykieta logistyczna GS1;Usługi;984.00;800.00;https://static.szkolenia.com/public/companies/2854/2067/thumb/gs1-logo2-1612795031.png;1;O szkoleniu: Proponowane szkolenie jest szkoleniem podstawowym, ale dostarcza kompendium wiedzy na temat zasad poprawnego wdrażania systemów identyfikacji i gromadzenia danych w standardach GS1 oraz wymagań sieci handlowych.;999999;0;2021-11-21;0;0
47;Szkolenie z Tańców Animacyjnych ONLINE;Usługi;129.00;104.88;https://static.szkolenia.com/public/companies/2874/2073/thumb/unnamed-1602505146.jpg;1;Szkolenie z Tańców Animacyjnych!Poznaj mnóstwo szalonych i energicznych układów tanecznych i błyszcz na każdej imprezie! Od tańców dla dzieci po tańce fitness i dla dorosłych - to wszystko będzie! Nie tylko nauczysz się kilkunastu ciekawych układów, ale również zdradzimy, jak samemu tworzyć dobre choreografie animacyjne.;999999;0;2021-11-21;0;0
48;Szkolenie Social media - wizerunek marki i budowanie społeczności;Usługi;119.00;96.75;https://static.szkolenia.com/public/companies/18/209/thumb/logo_na_szkolenia_com-1593524851.png;1;Szkolenie Social media – wizerunek marki i budowanie społeczności skierowane jest do osób, które budują markę firmy lub markę osobistą.;999999;0;2021-10-01;0;0
49;7 kompetencji zarządzania zespołem;Usługi;3444.00;2800.00;https://static.szkolenia.com/public/companies/1333/1361/thumb/langasgroup_orange_final-1591204612.png;1;ZARZĄDZANIE, PRODUKCJA Jak efektywne są zespoły, a jakie mogłyby  być?Jak wyposażyć menedżerów w kluczowe kompetencje a zespołom dać dobrych menedżerów?Zapraszamy na warsztat, który z jednej strony wspiera menedżerów w odnalezieniu się w kluczowej roli, a z drugiej strony pokazuje skuteczne rozwiązania dla najczęściej pojawiających się dylematów w zarządzaniu ludźmi, które można napotkać podczas  współpracy z zespołem.;999999;1;2021-10-01;688.8000000000001;20
50;Zatwierdzenie procesu produkcyjnego i wyrobu (PPA) wg VDA 2 2020 - szkolenie online;Usługi;1193.10;970.00;https://static.szkolenia.com/public/companies/359/365/thumb/logo_tqmsoft-sp-z-oo-sp-k-1557487945.jpg;1;Program szkolenia:Cel i zakres zastosowania procedury akceptacji procesu produkcyjnego i wyrobu PPAAnaliza różnic pomiędzy VDA2 2020 i VDA2 2012Rozpoczęcie procedury PPAProcesy specjalne:           o    Zastosowanie wielu kroków           o    Małe serie           o    Postępowanie z wariantami wyrobuPlanowanie i uzgodnienia w zakresie PPA Agreement ( grupy wyrobów, warianty, kroki, rekwalifikacja)Kolejność realizacji procedury PPAWykonanie procedury PPA (akceptacja procesu produkcyjnego/ produ;999999;0;2021-10-01;0;0
51;Content Marketing: Jak zbudować wizerunek, pozyskać nowe leady i zwiększyć sprzedaż  przy pomocy atrakcyjnych treści ;Usługi;2078.70;1690.00;https://static.szkolenia.com/public/companies/673/683/thumb/logo_osrodek-edukacyjny-forum-anna-hoffmann-1557488091.jpg;1;Adresaci: *  Osoby pracujące w działach komunikacji, marketingu i public relations w firmach, instytucjach i organizacjach*  Specjaliści Social Media i Content Marketing *  Dziennikarze, redaktorzy (dzienniki, tygodniki, portale internetowe, radio, telewizja)*  Dziennikarze firmowi (magazyny firmowe, internet, intranet, newslettery.;999999;0;2021-10-01;0;0
52;Visual Storytelling: Jak opowiadać historie, które skutecznie wypromują urzędy i instytucje publiczne;Usługi;688.80;560.00;https://static.szkolenia.com/public/companies/673/683/thumb/logo_osrodek-edukacyjny-forum-anna-hoffmann-1557488091.jpg;1;Mogą się skoncentrować zaledwie przez 8 sekund, najczęściej tylko skanują strony internetowe i oglądają wideo na Youtube, a jeśli już coś czytają to głównie tytuły.;999999;0;2021-10-01;0;0
53;Lean Manufacturing w praktyce - szkolenie online;Usługi;688.80;560.00;https://static.szkolenia.com/public/companies/359/365/thumb/logo_tqmsoft-sp-z-oo-sp-k-1557487945.jpg;1;Zakres tematyczny szkolenia PROGRAM I ĆWICZENIA1.;999999;0;2021-10-01;0;0
54;Kompleksowe utrzymanie maszyn - TPM w praktyce;Usługi;1783.50;1450.00;https://static.szkolenia.com/public/companies/359/365/thumb/logo_tqmsoft-sp-z-oo-sp-k-1557487945.jpg;1;Zakres tematyczny szkoleniaModuł I.;999999;0;2021-10-01;0;0
55;Analiza wad z eksploatacji i zasady wykonywania auditu VDA FFA - szkolenie online;Usługi;1906.50;1550.00;https://static.szkolenia.com/public/companies/359/365/thumb/logo_tqmsoft-sp-z-oo-sp-k-1557487945.jpg;1;Program:Dzień 1 8.;999999;0;2021-10-01;0;0
56;Dzień z Master Mentorem - Robertem Kroolem;Usługi;2054.10;1670.00;https://static.szkolenia.com/public/companies/1333/2110/thumb/langasgroup_orange_final-1591204612.png;1;DZIEŃ Z MENTOREM – STRATEGIA, PRZYWÓDZTWOJesteś właścicielem, decydentem, czujesz, że spoczywa na Tobie wielka odpowiedzialność, że obecne czasy wymagają od Ciebie refleksu, odwagi, zimnej krwi i rozsądku.;999999;1;2021-10-01;410.82;20
57;Szkoła Copywritingu z Pawłem Tkaczykiem;Usługi;1562.10;1270.00;https://static.szkolenia.com/public/companies/1333/1361/thumb/langasgroup_orange_final-1591204612.png;1;SPRZEDAŻ, ZAKUPYTysiące firm zabiega w tej samej chwili o uwagę Twoich klientów.;999999;0;2021-10-01;0;0
58;online - Rentowność w transporcie drogowym;Usługi;725.70;590.00;https://static.szkolenia.com/public/companies/1814/2106/thumb/logo_effect-group-sp-z-oo-1557488606.jpg;1;CEL I PROGRAM SZKOLENIABranża transportu drogowego charakteryzuje się niską bo tylko kilkuprocentową marżowością.;999999;0;2021-10-01;0;0
59;Jak skutecznie przekazywać wiedzę online? Zostań mistrzem organizacji spotkań zdalnych!;Usługi;490.00;398.37;https://static.szkolenia.com/public/companies/2888/45643/thumb/logo_wsb_poziom-1617185887.jpg;1;Dlaczego warto? dowiesz się, jakie są kluczowe elementy dobrego spotkania zespołu, warsztatu i konferencji prowadzonych w formie zdalnej; wyeliminujesz czynniki, z powodu których Twoi odbiorcy nie będą zaangażowani podczas spotkania; unikniesz błędów wynikających z automatycznego przenoszenia spotkań z biura do online’u; zrozumiesz, dlaczego warto inaczej planować harmonogram spotkania wirtualnego; poznasz ciekawe i sprawdzone narzędzia do prowadzenia wirtualnych spotkań; przećwiczysz pod okiem;999999;1;2021-10-01;98.0;20
60;Skuteczna sprzedaż zdalna przez telefon i e-mail;Usługi;971.70;790.00;https://static.szkolenia.com/public/companies/366/372/thumb/skuteczny-szef-2-1607501492.png;1;<br>❓ Twój dział handlowy nie lubi dzwonić do klientów, mają wymówkę, że nie są telemarketerami? ✔ POKAŻEMY JAK PROFESJONALNIE ROZMAWIAĆ PRZEZ TELEFON!✔POKAŻEMY JAK BUDOWAĆ RELACJĘ  Z KLIENTEM ? ✔ JAK ROZMAWIAĆ, BY POKAZAĆ WARTOŚĆ I DOBRZE ZAPREZENTOWAĆ PRODUKT? ✔ POKAŻEMY CO MÓWIĆ I CZEGO NIE ROBIĆ? 🙂 Szkolenie to jest idealne dla  pracowników, którzy kontaktują się i sprzedają produkty czy usługi przez telefon.;999999;1;2021-10-01;194.34000000000003;20
61;Siła argumentu, czyli jak przekonywać innych, że masz rację, nawet gdy jej nie masz;Usługi;70.00;56.91;https://static.szkolenia.com/public/companies/2935/2096/thumb/synergia-logo-1615555515.jpg;1;Siła argumentu, czyli jak przekonywać innych, że masz rację, nawet gdy jej nie masz Siła perswazji i wpływu  Opis szkolenia •Program szkolenia porusza najistotniejsze kwestie dotyczące skutecznego argumentowania, jako nieodzownego elementu w szeroko rozumianej komunikacji interpersonalnej.;999999;0;2021-10-01;0;0
62;Siła argumentu, czyli jak przekonywać innych, że masz rację, nawet gdy jej nie masz;Usługi;70.00;56.91;https://static.szkolenia.com/public/companies/2935/2096/thumb/synergia-logo-1615555515.jpg;1;Siła argumentu, czyli jak przekonywać innych, że masz rację, nawet gdy jej nie masz Siła perswazji i wpływu  Opis szkolenia •Program szkolenia porusza najistotniejsze kwestie dotyczące skutecznego argumentowania, jako nieodzownego elementu w szeroko rozumianej komunikacji interpersonalnej.;999999;0;2021-10-01;0;0
63;Jak tworzyć skuteczne i atrakcyjne prezentacje, które pomogą sprzedać wasze pomysły, produkty i usługi;Usługi;688.80;560.00;https://static.szkolenia.com/public/companies/673/683/thumb/logo_osrodek-edukacyjny-forum-anna-hoffmann-1557488091.jpg;1;Na szkoleniu dowiedzą się Państwo jak opowiadać historie przy pomocy obrazów, jak tworzyć mikro-treści, które biją dziś rekordy popularności oraz jak opracować samemu profesjonalne infografiki używając prostych, intuicyjnych narzędzi online Adresaci:*  Osoby pracujące w działach komunikacji, marketingu i public relations w firmach, instytucjach i organizacjach*  Specjaliści Social Media i Content Marketing*  Dziennikarze, redaktorzy (dzienniki, tygodniki, portale internetowe, radio, telewizja)*;999999;0;2021-10-01;0;0
